# Event Name	Frame Name	Core/Non-Core Frame Element	Frame Element Name	Frame/Frame Element Definition	Is Argument Role?	Merged Argument Role (if previous column is 3)	Is Entity?
		Non-Core	Manner	A description of the manner of the extradition.		0		
		Non-Core	Depictive	A description of the Authorities or Suspect during the extradition.		0		
		Non-Core	Place	The location where the extradition occurs.		1		1
		Core	Current_jurisdiction	The jurisdiction (generally a nation) the Suspect starts off in.		1		1
		Core	Suspect	The Suspect is forced to go to the jurisdiction where a crime he or she is suspected of took place or is being tried.		1		1
Change_sentiment	Cause_to_experience			An Agent intentionally seeks to bring about an internal mental or emotional state in the Experiencer.  This frame in closely related to  Experiencer_obj.				
		Non-Core	Degree	Degree to which the Experiencer ends up feeling an emotion.		0		
		Core	Agent	The Agent is an External Argument of the target word and purposefully arouses an emotional state.		1		1
		Non-Core	Place	This FE identifies the Place where the Agent affects the Experiencer		1		1
		Non-Core	Instrument	This FE identifies the Instrument with which the Agent brings about the emotional state.		1		1
		Core	Experiencer	The Experiencer is the person the Agent causes to have a particular emotional state.		1		1
		Non-Core	Purpose	This FE identifies the Purpose for which an Agent brings about the emotional state in the Experiencer.		0		
		Non-Core	Resulting_action	What the Agent intends to make the Experiencer do by causing a certain experience and the Experiencer actually does.		1		0
		Non-Core	Means	This FE identifies the Means by which the Agent intentionally tries to bring about an internal mental or emotional state.		0		
		Non-Core	Time	This FE identifies the Time when the Agent affects the Experiencer.		1		1
		Non-Core	Manner	This Frame Element is for expressions that elaborate the manner in which the Agent affects the Experiencer.		0		
Commitment	Commitment			A Speaker makes a commitment to an Addressee to carry out some future action.  This may be an action desirable (as with promise) or not desirable (as with threaten) to the Addressee. Some of the words in this frame allow an Addressee to be expressed.				
		Non-Core	Purpose	An action that the Speaker intends to accomplish by taking on the commitment.		0		
		Core	Topic	Topic expressions are not very frequent in this frame. They can occur with noun targets. Jo made endless promises about working harder at school.		0		
		Non-Core	Time	The time period during which the Speaker makes the commitment.		1		1
		Non-Core	Period_of_iterations	This FE is used to indicate length of time from when Commitment event began to be repeated to when it stopped.		0		
		Core	Medium	As with other frames in the Communication domain, the Medium of communication may be expressed. Medium is the physical entity or channel used to transmit the Message. Bob threatened the workers in Spanish.		0		
		Core	Addressee	The Speaker's commitment can be made to an Addressee.  With those words which allow this frame element to be expressed, Addressee usually occurs as a PP Complement headed by to or the (Indirect) Object of verbs: Kim made a promise to me. Kim promised me that everything would be okay.		1		1
		Non-Core	Manner	The Manner in which the commitment is made.		0		
		Core	Speaker	The Speaker is the person who commits him/herself to do something.  Speaker is usually the External Argument of predicative uses of the target or the Genitive modifier of a noun: Jo made a promise to me. Jo promised me she would cook dinner. Jo's promise to cook dinner came to nothing.		1		1
		Non-Core	Place	The location in which the Speaker makes the commitment.		1		1
		Core	Message	An expression of the commitment made by the Speaker expresses the frame element Message.  Message is expressed as a finite or non-finite clausal Complement or an NP Object: I swore that I would never make the same mistake again. The owner finally consented to sell the business. They threatened revenge.		1		0
Commerce_pay	Commerce_pay			This frame involves Buyers paying Money for Goods.  In this frame the Money is the direct object, and is mapped to the theme of the transfer.	I-Hung Round 1 Ann			
		Core	Seller	The Seller has the Goods and wants the Money.		1		1
		Core	Money	Money is the thing given in exchange for Goods in a transaction.		1		0
		Non-Core	Unit	This FE is any unit in which goods or services can be measured.		0		
		Non-Core	Place	Where the event takes place.		1		1
		Non-Core	Frequency	This frame element is defined as the number of times an event occurs per some unit of time.		0		
		Non-Core	Purpose	The Purpose for which an intentional act is performed.		0		
		Non-Core	Means	The Means by which a commercial transaction occurs.		0		
		Non-Core	Time	When the event occurs.		1		1
		Core	Rate	In some cases, price or payment is described per unit of Goods.		1		0
		Core	Buyer	The Buyer has the Money and wants the Goods.		1		1
		Core	Goods	The FE Goods is anything (including labor or time, for example) which is exchanged for Money in a transaction.		1		1
		Non-Core	Explanation	The Explanation for which an event occurs.		0		
		Non-Core	Manner	Any description of the paying event which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the Buyer that affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the event itself and any of its participants.		0		
Filling	Filling			These are words relating to filling containers and covering areas with some thing, things or substance, the Theme. The area or container can appear as the direct object with all these verbs, and is designated Goal because it is the goal of motion of the Theme. Corresponding to its nuclear argument status, it is also affected in some crucial way, unlike goals in other frames.	I-Hung Round 1 Ann			
		Core	Agent	The Agent is the actor who instigates the filling.		1		1
		Non-Core	Means	The Means by which the filling occurs.		0		
		Core	Cause	An event which brings about the filling of the Goal.		1		0
		Non-Core	Depictive	Depictive phrase describing the Agent of the filling action.		0		
		Core	Theme	The Theme is the physical object or substance which changes location. Rev. Lovejoy carefully brushed the rolls with butter.		1		1
		Non-Core	Instrument	The Instrument with which the filling occurs.		0		
		Non-Core	Place	Where the filling takes place.		1		1
		Core	Goal	The Goal is the area or container being filled. Goal is generally the NP Object in this frame.		1		1
		Non-Core	Source	The Source is the location where the Theme begins its motion. Josef filled his flask from the whiskey bottle.		0		
		Non-Core	Path	The Path is the trajectory of the motion.  Jess filled the container through a small hole in the lid.		0		
		Non-Core	Explanation	The Explanation for which the Agent fills or covers the Goal. Samantha covered the table with flowers because she was bored.		0		
		Non-Core	Manner	The Manner in which the filling occurs.		0		
		Non-Core	Time	When the filling occurs.		1		1
		Non-Core	Degree	Degree to which the filling occurs.		0		
		Non-Core	Purpose	The purpose for which the Agent fills the Goal. Samantha covered the table with flowers to please her mother.		0		
		Non-Core	Subregion	The Subregion is the smaller area of the Goal where the filling or covering occurs. Mrs. Bouvier anointed the children with oil on the forehead.		0		
		Non-Core	Result	The Result is the resultant state after the filling has occurred.		0		
	Container_focused_placing			An Agent or Cause affects a Goal location by moving a Theme, but without necessarily filling or covering it.				
		Core	Agent	The Agent is the actor who instigates the filling.		3	Agent	
		Non-Core	Purpose	The purpose for which the Agent fills the Goal. Samantha covered the table with flowers to please her mother.		0		
		Non-Core	Result	The Result is the resultant state after the filling has occurred.		0		
		Non-Core	Path	The Path is the trajectory of the motion.  Jess filled the container through a small hole in the lid.		0		
		Non-Core	Manner	The Manner in which the filling occurs.		0		
		Non-Core	Degree	Degree to which the filling occurs.		0		
		Non-Core	Depictive	Depictive phrase describing the Agent of the filling action.		0		
		Core	Goal	The Goal is the area or container being filled. Goal is generally the NP Object in this frame.		3	Goal	
		Core	Theme	The Theme is the physical object or substance which changes location. Rev. Lovejoy carefully brushed the rolls with butter.		3	Theme	
		Non-Core	Subregion	The Subregion is the smaller area of the Goal where the filling or covering occurs. Mrs. Bouvier anointed the children with oil on the forehead.		0		
		Non-Core	Time	When the filling occurs.		1		1
		Core	Cause	An event which brings about the filling of the Goal.		3	Cause	
		Non-Core	Instrument	The Instrument with which the filling occurs.		0		
		Non-Core	Source	The Source is the location where the Theme begins its motion. Josef filled his flask from the whiskey bottle.		0		
		Non-Core	Place	Where the filling takes place.		1		1
		Non-Core	Explanation	The Explanation for which the Agent fills or covers the Goal. Samantha covered the table with flowers because she was bored.		0		
		Non-Core	Means	The Means by which the filling occurs.		0		
Becoming	Becoming			An Entity ends up with some Final_quality--a new fact about the Entity. Alternatively, based on a cluster of changes of characteristics, the Entitynewly meets the conditions for being a member of a Final_category.	I-Hung Round 1 Ann			
		Core	Entity	The Entity which undergoes a change, newly ending up in the Final_category or taking on a new Final_quality.		1		1
		Non-Core	Duration_of_final_state	How long the Entity remains in the Final_category, Final_situation, or Final_quality.		0		
		Non-Core	Manner	Any description of the event which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously), secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In cases where the Entity is intentional, Manner may indicate salient characteristics of an intentional Entity that also affect the event (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Place	Where the change takes place.		1		1
		Non-Core	Transitional_period	The period during which the Entity is in transition.		0		
		Non-Core	Group	A description of the kind of entities associated with instances of the Entity and saliently affected by its change.		0		
		Non-Core	Final_category	The category that the Entity ends up in after the change.  Typically, this entails taking on a number of new characteristics.		1		0
		Non-Core	Explanation	Any eventuality or entity which brings about the change of the Entity.		0		
		Non-Core	Time	>When the change occurs.		1		1
		Non-Core	Initial_state	This FE describes the state of the Entity before change occurs.		0		
		Non-Core	Circumstances	This FE marks the set of conditions under which the Entity enters the Final_category or takes on the characteristic of the Final_quality.		0		
		Non-Core	Initial_category	This FE describes the category of the Entity before a change.		0		
		Non-Core	Final_quality	A description of a characteristic of the Entity after the change.		1		0
Achieve	Accomplishment			After a period in which the Agent has been working on a Goal, the Agent manages to attain it.  The Goal may be a desired state, or be conceptualized as an event.	I-Hung Round 1 Ann			
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states.		0		
		Core	Agent	The conscious entity, generally a person, that performs the intentional act that fulfills the Goal.		1		1
		Non-Core	Degree	The extent to which the Agent achieves the Goal.		0		
		Non-Core	Circumstances	Some specification of the circumstances under which Goal is accomplished.		0		
		Non-Core	Outcome	The Outcome is the failure or success of accomplishing  a Goal.		0		
		Non-Core	Instrument	An entity directed by the Agent that allows them to achieve their Goal.		3	Means	
		Core	Goal	The state or action that the Agent has wished to participate in.		1		0
		Non-Core	Explanation	A state-of-affairs from which the accomplishment would be predicted.		0		
		Non-Core	Domain	The particular aspect or domain of the Goal that is achieved.		0		
		Non-Core	Means	An intentional action performed by the Agent that lets them accomplish their Goal.		1		0
		Non-Core	Place	This FE identifies the place where the Agent achieves their Goal.		1		1
		Non-Core	Time	This FE identifies the time when the Agent achieves their Goal.		1		1
		Non-Core	Duration	The length of time that it takes for Goal to be accomplished.		0		
		Non-Core	Manner	Any description of the event which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
Practice	Practice			An Agent enacts an Action that is intended to be performed again at one or more later Occasions.  The goal of practicing is to ensure that the action at the later Occasion(s) comes off flawlessly.	I-Hung Round 1 Ann			
		Core	Occasion	The later enactment or enactments that the Agent expects to perform. Note that the Agent does not have to have specific Occasions in mind.  For our brother's wedding we had to rehearse the dinner twenty times.		1		0
		Non-Core	Co-participant	A person who participates in a practice event along with the Agent.		3	Agent	
		Non-Core	Place	This FE identifies the place where the practicing occurs.		1		1
		Non-Core	Purpose	This FE identifies the purpose for which an Agent performs an intentional act.		0		
		Core	Action	This FE identifies the Action that the Agent performs intentionally in order to prepare for a later Occasion.		1		0
		Non-Core	Duration	The period of time during which an Action is repeatedly practiced.		0		
		Non-Core	Iterations	The number of times that the Action is practiced.		0		
		Non-Core	Time	This FE identifies the time when the Agent practices.		1		1
		Non-Core	Means	This FE identifies the Means by which an Agent  practices.		0		
		Core	Agent	The Agent performs the Action in preparation for later performances of the same type.		1		1
		Non-Core	Manner	Any description of the practicing which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of an Agent that also affect the Action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
Cause_change_of_strength	Cause_change_of_strength			An Agent causes a Patient to be more strong, often resulting in something that is more secure and safe.	I-Hung Round 1 Ann			
		Core	Agent	The Agent fortifies the Patient.		1		1
		Non-Core	Manner	Any description of the intentional act which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of an Agent that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Cause	An event which causes the Patient to become stronger.		1		0
		Non-Core	Result	The resultant state of the action.		0		
		Non-Core	Means	An act performed by an Agent that enables them to act upon the Patient.		1		0
		Non-Core	Place	The location at which the Agent fortifies the Patient.		1		1
		Non-Core	Depictive	Depictive phrase describing the actor of an action		0		
		Core	Patient	The Patient is the entity that is being made stronger.		1		1
		Non-Core	Time	The time at which the Agent makes the Patient stronger.		1		1
		Non-Core	Containing_event	This FE denotes an event that occurs or state of affairs that holds at a time that includes the time during which the event or state of affairs reported by the target occurs and of which		0		
		Non-Core	Circumstances	The  Circumstances of the world at the time of the event (which do not bear directly on the event itself).		0		
		Non-Core	Degree	This frame element selects some gradable attribute and modifies the expected value for it.		0		
		Non-Core	Frequency	This frame element is defined as the number of times an event occurs per some unit of time.		0		
Supply	Supply			A Supplier gives a Theme to a Recipient to fulfill a need or purpose (Imposed_purpose) of the Recipient.	I-Hung Round 1 Ann			
		Non-Core	Place	The Place where the Supplier gives the Theme to the Recipient.		1		1
		Core	Imposed_purpose	The Recipient's intended purpose for the Theme.		1		0
		Non-Core	Time	The Time is when the Supplier gives the Theme to the Recipient.		1		1
		Non-Core	Manner	Any description of the supplying event  which is not covered by more specific FEs, including epistemic modification (probably, presumably, mysteriously),  secondary effects (quietly, loudly), and general descriptions comparing events (the same way). It may also indicate salient characteristics of the Supplier that affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Non-Core	Purpose	The Purpose for which the Supplier gives the Theme to the Recipient.		0		
		Non-Core	Means	The Means by which the Supplier acquires or gives the Theme to the Recipient.		0		
		Core	Theme	The object that is given to the Recipient .		1		1
		Non-Core	Cotheme	An additional theme which is supplied along with the main Theme.		3	Theme	
		Non-Core	Source	The source of the Theme.		0		
		Non-Core	Period_of_iterations	The period over which the Supplier engages in (multiple) supplying acts.		0		
		Core	Supplier	The person that begins in possession of the Theme and causes it to be in the possession of the Recipient.  I approve of your having supplied him with a file of soldiers.		1		1
		Non-Core	Explanation	The Explanation for which the Supplier gives the Theme to the Recipient.		0		
		Core	Recipient	The entity that ends up in possession of the Theme.		1		1
		Non-Core	Circumstances	The Circumstances are the conditions under which the Theme is supplied.		0		
Cause_to_amalgamate	Cause_to_amalgamate			These words refer to an Agent joining Parts to form a Whole.  (The Parts may also be encoded as Part_1 and Part_2.)  There is a symmetrical relationship between the components that undergo the process, and afterwards the Parts are consumed and are no longer distinct entities that are easily discernable or separable in the Whole.	I-Hung Round 1 Ann			
		Core	Part_2	This FE identifies the second of two Parts mentioned. It is usually a PP Complement.		1		0
		Core	Parts	This FE identifies the Parts entities being combined, and is often expressed in a single plural NP, usually the direct object of a verb. Chuck merged the corpora into a database.The directors merged the two companies into a conglomerate.		1		1
		Non-Core	Manner	This FE identifies the Manner in which the amalgamating occurs.		0		
		Non-Core	Place	The location that the event occurs.		1		1
		Non-Core	Purpose	The state of affairs that the Agent seeks to bring about by the Amalgamation.		0		
		Non-Core	Time	The time at which the amalgamation occurs.		1		1
		Core	Whole	This  FE identifies Whole as the entity resulting from combination of Parts.  When overtly expressed, it is usually a PP Complement (often headed by into).Chuck merged the corpora into a database. The directors merged the two companies into a conglomorate.		1		1
		Core	Part_1	This FE identifies the first of two Parts mentioned. It  is most often the NP-Object of a verb.		1		1
		Non-Core	Degree	This FE identifies the thoroughness of the mixing job, i.e. to what degree the resulting Whole is undifferentiated.		0		
		Core	Agent	In causative uses of these verbs there is an Agent responsible for amalgamating the Parts. The Agent is generally the External Argument (or the object of a PP-by in passives).The chef combined the ingredients.The ingredients were combined by the chef.		1		1
		Non-Core	Depictive	The state of the Parts during the amalgamation.  Often it refers to the proportion of the Parts to one another.		0		
		Non-Core	Means	This FE identifies the Means by which the amalgamating occurs.		0		
		Non-Core	Result	This FE  is used for indicating the Result of amalgamating.		0		
Scouring	Scouring			A Searcher looks all over a Ground in order to find a Sought_entity. The Sought_entity is not presupposed to exist. The search activity is not concerned with the state of the Ground, which is the case in the Inspecting frame, but only with the finding of the Sought_entity, which is desirable.	I-Hung Round 1 Ann			
		Core	Ground	The location that the Searcher covers in looking for the Sought_entity.		1		1
		Non-Core	Purpose	The state-of-affairs that the Searcher hopes to bring about by searching a Ground.		0		
		Non-Core	Instrument	An entity manipulated by the Searcher to examine the Ground.		1		1
		Core	Sought_entity	The entity that the Searcher wants to find.		1		1
		Core	Searcher	The person who is looking all over the Ground for the Sought_entity.		1		1
		Non-Core	Degree	This FE identifies the Degree to which the Searcher scrutinizes the Ground.		0		
		Non-Core	Time	The Time when the Searcher scoures the Ground.		1		1
		Non-Core	Manner	This FE identifies the Manner in which the Searcher scrutinizes the Ground.		0		
		Non-Core	Means	The action of the Searcher that allows them to search the Ground.		1		0
		Non-Core	Duration	This FE specifies the length of the interval during which the scouring activtiy takes place.		0		
Violence	Violence			The words in this frame describe acts (or situations characterized by acts) that cause injury or harm. The acts may involve an Aggressor or Cause injuring a Victim, or Aggressors causing each other harm.	I-Hung Round 1 Ann			
		Non-Core	Iterations	Iterations refers to the number of times the violent act occurs.		0		
		Non-Core	Place	Place identifies the place where the violence occurs.		1		1
		Core	Victim	The Victim is the being or entity that is injured.		1		1
		Non-Core	Purpose	Purpose identifies the purpose for which a harm-causing action is carried out.		0		
		Non-Core	Circumstances	Circumstances describe the state of the world (at a particular time and place) which is specifically independent of the violent event and any of its participants.		0		
		Non-Core	Instrument	This FE is any object used to cause the injury.		1		1
		Non-Core	Degree	Degree is the degree to which violence is done.		0		
		Core	Aggressors	The Aggressors commit acts of violence upon each other.		1		1
		Non-Core	Explanation	A fact or action related to one of the participants in the volient act that the Aggressor responds to in doing violence.		0		
		Non-Core	Manner	The Manner in which the Aggressor acts upon the Victim.		0		
		Core	Aggressor	The Aggressor is the person causing the Victim's injury.		3	Aggressors	
		Non-Core	Means	An intentional action performed by the Aggressor that results in the committing of a violent act.		1		0
		Non-Core	Containing_event	This FE identifies the event in which the harm is caused.		0		
		Non-Core	Frequency	How often the violence occurs.		0		
		Non-Core	Time	Time identifies the time when the harm-causing event occurs.		1		1
		Core	Cause	The Cause marks expressions that indicate some non-intentional, typically non-human, force that inflicts harm on the Victim		1		0
Reforming_a_system	Reforming_a_system			Because it no longer functions adequately under the given circumstances, an Agent (or non-Agentive Cause) undertakes steps to change the structural makeup of a complex Entity with interdependent parts, for instance an institution or a system of laws. The Degree of change is typically gradual and partial rather than revolutionary and total. Note that with some LUs the Entity can be unexpressed when it is identical to the Agent.	I-Hung Round 1 Ann			
		Non-Core	Degree	The extent to which the Entity differs from its former state at the end of the reform.		0		
		Non-Core	Event_description	This FE is used for phrases that describe the event of reforming as a whole .		0		
		Non-Core	Place	The place where the reformation occurs.		1		1
		Core	Agent	The sentient entity that effects a change in the Entity.		1		1
		Non-Core	Purpose	An action that the Agent intends to accomplish by effecting a change in the Entity.		0		
		Non-Core	Re-encoding	An alternative description of expressed action		0		
		Core	Entity	This FE denotes a complex, abstract, human-created entity with interdependent parts which has either deteriorated or is no longer adequate for its purpose given a change in circumstances and which the Agent therefore wants to modify.		1		1
		Non-Core	Initial_category	The category of which the Entity is a member before the Agent causes a change in its makeup.		1		0
		Non-Core	Explanation	The Explanation denotes a proposition from which reform event logically follows. In many cases, the state of affairs denoted is specifically one that the Agent takes as a reason for reforming the entity.		0		
		Non-Core	Manner	Any description of the  event causing the change of the Entity which is not covered by more specific FEs, including secondary effects (quietly), general descriptions comparing events (the same way), and salient characteristics of the Agent that also affect the action (carefully).		0		
		Core	Cause	This FE is for non-human causes, such as a processes or institutions, responsible for reform.		1		0
		Non-Core	Circumstances	This FE describes the state of the world (at a particular time and place) which is specifically independent of the reform process.		0		
		Non-Core	Time	The time at which the change of the Entity is caused.		1		1
		Non-Core	Means	This FE identifies the steps or actions directly enabling reform.		1		0
		Non-Core	Final_category	The category that the Entity belongs to after it has undergone the change.		1		0
		Non-Core	Duration	The length of time over which reforming takes place		0		
Come_together	Gathering_up			This frame describes an Agent's gathering of Individuals (people or entities) into a group, the  Aggregate, defined by relative proximity.	I-Hung Round 1 Ann			
		Non-Core	Source	The Source is the location where the Individuals are at the beginning of the gathering event.		0		
		Non-Core	Place	This FE identifies the place where the gathering event occurs.		1		1
		Non-Core	Co-participant	The Co-participant participates in a coordinated way in the same event as the primary protagonist.		3	Agent	
		Non-Core	Instrument	An Instrument that the Agent uses to gather the Individuals together.		0		
		Non-Core	Time	This FE identifies the time when the gathering event occurs, if specified.		1		1
		Non-Core	Means	An act performed by the Agent that accomplishes the gathering.		0		
		Non-Core	Purpose	The state of affairs that the Agent is attempting to bring about by gathering.		0		
		Non-Core	Frequency	This frame element is defined as the number of times the Gathering_up event occurs per some unit of time.		0		
		Non-Core	Path	The Path is the trajectory of motion that the Individuals take.		0		
		Non-Core	Goal	Goal designates the location where the Individuals might end up.		0		
		Core	Individuals	This FE identifies the entities that come together to form an Aggregate.		1		1
		Non-Core	Containing_event	This FE denotes an event that occurs or state of affairs that holds at a time that includes the time during which the Gathering_up event occurs and of which it is taken to be a part.		0		
		Core	Aggregate	This FE identifies the aggregate that results from the gathering.  It may be expressed either as an adjunct result phrase or as a direct object of a target verb.		3	Configuration	
		Core	Agent	Agent is the person who gathers Individuals.		1		1
		Non-Core	Manner	The way in which the Individuals are gathered up.		0		
	Come_together			In this frame a group of Individuals meet to form a Configuration. The Individuals or the Configuration may be expressed as the external argument of the predicates in this frame. In this frame, it is ambiguous whether or not the Individuals intentionally come together.  In an alternative construal, a grammatically more prominent Party_1 congregates with a Party_2, expressed as an oblique phrase. If this asymmetric construal is chosen, Purpose relates only to Party_1.				
		Non-Core	Explanation	The Explanation denotes a proposition from which the main clause (headed by the target) logically follows. This often means that the Explanation causes the target's proposition, but not in all cases.		0		
		Non-Core	Topic	A Topic of a discussion that may occur between the Individuals.		0		
		Non-Core	Iterations	The position in a series of iterations that the current congregating event occupies .		0		
		Non-Core	Frequency	How often the Individuals come together to form an Configuration.		0		
		Core	Party_1	Party_1 is the grammatically more prominent participant in the congregating event.		3	Individuals	
		Non-Core	Place	The Place is where the congregating occurs.		3	Place	
		Non-Core	Purpose	An action that the Configuration plans to engage in upon assembly.		0		
		Core	Party_2	A grammatically less prominent participant in the congregating event.		3	Individuals	
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states.		0		
		Non-Core	Time	The Time is when the congregating occurs.		1		1
		Non-Core	Means	The Means descibes the way in which the Individuals accomplish the congregating.		0		
		Core	Individuals	The Individuals are self-movers who come together.		3	Individuals	
		Non-Core	Manner	Any description of congregating which is not covered by more specific FEs, including secondary effects (quietly, loudly), and general descriptions comparing events (the same way). In addition, it may indicate salient characteristics of the Individuals or Configuration that also affect the action (presumptuously, coldly, deliberately, eagerly, carefully).		0		
		Core	Configuration	The Configuration describes the resulting formation of the individuals.		1		0
Wearing	Dressing			A Wearer puts on an item of Clothing, which then occupies the Body_location.	I-Hung Round 1 Ann			
		Core	Clothing	Clothing is used for the item of clothing that the Wearer ends up wearing.		1		1
		Non-Core	Explanation	The Explanation indicates why the Wearer puts on the Clothing.		0		
		Non-Core	Duration	This FE identifies the Duration of the Wearing that results from putting on the Clothing.		0		
		Non-Core	Place	The Place indicates where the Donning occurs.		1		1
		Non-Core	Manner	Any expression which describes a property of the donning event which is not directly related to the trajectory of the Clothing's motion expresses the frame element Manner. Descriptions of speed, steadiness, grace, means of motion, and other things count as Manner expressions.		0		
		Non-Core	Depictive	This FE identifies any Depictive phrase describing the Wearer or Clothing during the act.		0		
		Non-Core	Purpose	An action that the Wearer intends to accomplish by putting on Clothing.		0		
		Non-Core	Time	The time when the Wearer puts an item of Clothing on.		1		1
		Non-Core	Body_location	The body part that the Clothing ends up covering.		1		1
		Non-Core	Means	The Means is an act whereby the Wearer puts on the Clothing		0		
		Core	Wearer	The individual that puts Clothing on their body.		1		1
		Non-Core	Result	This FE identifies the Result of the Placing.		0		
	Clothing			This frame refers to clothing and its characteristics,  including anything that people conventionally wear.  The Wearer wears a Garment that has a certain Style, is made of a certain Material, and can be otherwise characterized by a Descriptor.  In some cases, the Body_location (where the garment is worn) and Subregion of the clothing may also be specified.				
		Non-Core	Time_of_creation	The time at which the Creator makes the Garment.		0		
		Non-Core	Name	The name given to a specific Garment.  Note this is not the name of a general class of clothing items, but rather an individual item.  This is accordingly VERY RARE.		0		
		Non-Core	Style	This FE identifes the design, or cut, of the clothing.		0		
		Non-Core	Material	This FE identifes the material from which the clothing is made.		0		
		Non-Core	Subregion	This FE identifies a part of the clothing.		0		
		Core	Garment	This FE identifes the clothing worn.		3	Clothing	
		Non-Core	Body_location	Body_location identifies the place on the body where the clothing is worn.		3	Body_location	
		Non-Core	Wearer	The Wearer is the person wearing the clothes, or for whom the clothes are intended.		3	Wearer	
		Non-Core	Creator	The individual who created the Garment.		0		
		Non-Core	Descriptor	This FE identifes any description of the clothing besides Style  and Material.		0		
		Non-Core	Use	This FE identifes the Use for which a Garment is worn or was made.		0		
	Wearing			The words in this frame refer to what Clothing the Wearer (or a specific Body_part of the Wearer) has on.				
		Non-Core	Purpose	The state-of-affairs that the Wearer wishes to bring about.		0		
		Core	Clothing	This FE identifies the Clothing that the Wearer wears. Fred was wearing a shirt.		3	Clothing	
		Non-Core	Degree	A characterization of how completely the clothing status holds.		0		
		Non-Core	Manner	A characterization of the impression given by the Wearer's clothing status.		0		
		Non-Core	Relative_location	The location relative to the body of the Wearer that the Clothing occupies.  Note that in many cases, the location is defined relative to other clothing.		0		
		Core	Wearer	The person whose clothing is under discussion.		3	Wearer	
		Core	Body_part	The body part of the Wearer which is covered by the Clothing.		3	Body_location	
		Non-Core	Intended_wearing_location	The location whose characteristics or state the Clothing of the Wearer was intended to suit.  This FE is only possible with wear.v.		3	Body_location	
		Non-Core	Time	The time at or during which the Wearer has the Clothing on.		1		1
		Non-Core	Source	NB: This FE will be mapped to Intended_wearing_location		0		
Cause_to_make_progress	Cause_to_make_progress			An Agent works on a Project so that it reaches a more advanced and desirable state.	I-Hung Round 1 Ann			
		Non-Core	Post_state	The state of the Project following an advance.		1		0
		Non-Core	Domain	The relevant dimension of development.		0		
		Non-Core	Prior_state	The former state of the Project.		1		0
		Core	Agent	The individual that brings about the development of the Project.		1		1
		Non-Core	Rate	The rate at which the change happens.		0		
		Non-Core	Explanation	The Explanation denotes a proposition from which the main clause (headed by the target) logically follows.		0		
		Non-Core	Duration	The period over which the Agent develops the Project.		0		
		Non-Core	Degree	The amount of advancement that the Project has attained.		0		
		Non-Core	Manner	A description of the progress, generally a description comparing events (the same way); in addition, it may describe characteristics and states of the Agent that also affect the development.		0		
		Core	Project	The object or idea that undergoes change due to the efforts of the Agent.		1		0
		Non-Core	Means	The action of the Agent which enables the advancement.		0		
		Non-Core	Particular_iteration	Expressions marked with this extra-thematic FE modify a non-iterative use of the target, and indicate that it is conceived as embedded within an iterated series of similar events or states.		0		
		Non-Core	Purpose	This FE identifies the Purpose for which the Agent progresses the Project.		0		
		Non-Core	Place	The location at which the the Project progresses.		1		1
		Non-Core	Time	The time at which the progress occurs.		1		1
Legality	Legality			Words in this frame describe the status of an Action with respect to a Code of laws or rules. An Object may also be in violation or compliance of the Code by virtue of its existence, location or possession.	I-Hung Round 1 Ann			
		Core	Action	The Action is the behavior which complies with or violates the Code. Illegal drug use is on the rise.		1		0
		Core	Object	The Object complies with or violates the Code by virtue of its existence, location or possession.		1		1
		Non-Core	Explanation	The Explanation denotes a proposition from which the main clause (headed by the target) logically follows.		0		
		Non-Core	Code	The Code is the set of rules, laws or regulations that determine whether the Action is allowed or prohibited.		1		0
Employment	Being_employed			An Employee has a Position doing work in a particular Field, or doing work on a particular Task, for which an Employer gives Compensation to the Employee.	I-Hung Round 1 Ann			
		Non-Core	Frequency	How often the Employee works.		0		
		Non-Core	Event_description	This FE gives a description of the Being_employed event.		0		
		Non-Core	Rank	Rank is the position in a hierarchy that an Employee occupies within the organization of the Employer.		1		0
		Non-Core	Time	This FE identifies the Time period during which an Employee  works for an Employer.		1		1
		Non-Core	Purpose	This FE identifies the Purpose for which an Employee  is in employment.		0		
